"temperature","suitability","occurrence"
-4.11411411411411,0.150359799781393,0
-4.07407407407407,0.0417334783943923,0
-4.03403403403403,0.179633727651423,0
-3.99399399399399,-0.0645198018604988,0
-3.95395395395395,0.0127067759532361,0
-3.91391391391391,0.0496867253701566,0
-3.87387387387387,0.0116768690180135,0
-3.83383383383383,-0.0366686564013736,0
-3.79379379379379,-0.157223121512321,0
-3.75375375375375,0.0223805867522166,0
-3.71371371371371,0.0154187866286608,0
-3.67367367367367,-0.173942295682677,0
-3.63363363363363,-0.0350947198204087,0
-3.59359359359359,0.306305306943903,0
-3.55355355355355,0.0348030463838432,0
-3.51351351351351,0.0907500763344722,0
-3.47347347347347,0.0403734272909982,0
-3.43343343343343,-0.0303780705667741,0
-3.39339339339339,-0.171747026842459,0
-3.35335335335335,0.0971655583900923,0
-3.31331331331331,0.0340888736702329,0
-3.27327327327327,0.0532165686322892,0
-3.23323323323323,0.061596601268068,0
-3.19319319319319,0.11006587598207,0
-3.15315315315315,-0.0592095853286106,0
-3.11311311311311,-0.0264841528591676,0
-3.07307307307307,0.0232187434164254,0
-3.03303303303303,0.179303688604845,0
-2.99299299299299,-0.0566849428072394,0
-2.95295295295295,0.103494874373337,0
-2.91291291291291,0.189537557796107,0
-2.87287287287287,0.128314356529201,0
-2.83283283283283,-0.030198595972885,0
-2.79279279279279,-0.131291122437435,0
-2.75275275275275,0.0667063281193972,0
-2.71271271271271,-0.0375028802238837,0
-2.67267267267267,0.153723887170054,0
-2.63263263263263,0.0461560516280711,0
-2.59259259259259,0.0760710137909678,0
-2.55255255255255,0.0937948928006455,0
-2.51251251251251,0.079551663302342,0
-2.47247247247247,0.000595771757177864,0
-2.43243243243243,-0.0811350376098698,0
-2.39239239239239,0.145851446345976,0
-2.35235235235235,0.0198940204296379,0
-2.31231231231231,0.160065997420742,0
-2.27227227227227,0.103794852094007,0
-2.23223223223223,-0.0787701631082581,0
-2.19219219219219,0.00159907064795724,0
-2.15215215215215,0.111195771863227,0
-2.11211211211211,-0.0337827274322874,0
-2.07207207207207,0.229173989530601,0
-2.03203203203203,0.0490926596635472,0
-1.99199199199199,0.0775941910079646,1
-1.95195195195195,-0.0707492181281302,0
-1.91191191191191,-0.0140151909642169,0
-1.87187187187187,-0.0687585819941212,0
-1.83183183183183,0.103528473128073,0
-1.79179179179179,0.0136997239492207,0
-1.75175175175175,0.218046551146568,0
-1.71171171171171,0.143322146343472,0
-1.67167167167167,0.274615099957107,0
-1.63163163163163,-0.0596773458607878,0
-1.59159159159159,0.0112704337048906,0
-1.55155155155155,-0.133005019948563,0
-1.51151151151151,0.124001596874545,0
-1.47147147147147,0.210668631090856,0
-1.43143143143143,-0.0462963824632269,0
-1.39139139139139,-0.114753630647315,0
-1.35135135135135,0.297253302545932,0
-1.31131131131131,-0.0125678673721686,0
-1.27127127127127,-0.0274244103515807,0
-1.23123123123123,0.289512225219084,0
-1.19119119119119,0.234334099581337,0
-1.15115115115115,0.0326118404909586,0
-1.11111111111111,-0.0783941898052264,0
-1.07107107107107,0.0311792846891105,0
-1.03103103103103,0.214545239288465,0
-0.990990990990991,0.0825913619265749,1
-0.950950950950951,0.151642286915188,0
-0.910910910910911,0.0530505058075973,0
-0.870870870870871,-0.0970711853893086,0
-0.830830830830831,0.0500027828476902,0
-0.790790790790791,0.125855148670555,0
-0.75075075075075,0.114343249444778,1
-0.71071071071071,0.184863083413926,0
-0.67067067067067,0.174101599474545,0
-0.63063063063063,0.160953065376098,0
-0.59059059059059,0.137305837266043,0
-0.55055055055055,0.111188888621851,0
-0.51051051051051,-0.00527402159140374,0
-0.47047047047047,0.280682801385136,1
-0.43043043043043,0.229628246033938,0
-0.39039039039039,0.126245618860544,0
-0.35035035035035,0.0488324582114989,0
-0.31031031031031,-0.00176111912233586,0
-0.27027027027027,0.0257584634351908,0
-0.23023023023023,0.0533072592037961,0
-0.19019019019019,0.00738109176696973,0
-0.15015015015015,0.0756137060640823,0
-0.11011011011011,0.193597268400551,1
-0.07007007007007,0.158835714044436,0
-0.03003003003003,0.00406637679740485,0
0.01001001001001,0.121861788364871,0
0.05005005005005,0.193971736953943,0
0.0900900900900901,0.0635933049009657,1
0.13013013013013,0.0874287903871184,1
0.17017017017017,0.261985352175757,1
0.21021021021021,0.0445390199683093,0
0.25025025025025,0.0263524922421254,0
0.29029029029029,0.250263161681951,0
0.33033033033033,0.233521258374444,0
0.37037037037037,0.122827623028146,0
0.41041041041041,0.231404819836681,0
0.45045045045045,0.0530814442770854,0
0.49049049049049,0.142628155134114,1
0.53053053053053,0.066673572521181,0
0.57057057057057,0.150379286247252,0
0.61061061061061,0.146209082155978,0
0.65065065065065,0.180456934391047,0
0.69069069069069,0.339314069123317,0
0.73073073073073,0.165169171921421,0
0.77077077077077,0.22629053262593,1
0.810810810810811,0.137150994294181,0
0.850850850850851,0.156424679057089,0
0.890890890890891,0.186378161735964,0
0.930930930930931,0.181204735630555,0
0.970970970970971,0.165305906546199,0
1.01101101101101,0.111658888220219,0
1.05105105105105,0.407803285801635,0
1.09109109109109,0.0142384072920452,0
1.13113113113113,0.0724765261638645,0
1.17117117117117,0.033309861981804,0
1.21121121121121,-0.00336639190364865,0
1.25125125125125,0.0592904669875485,0
1.29129129129129,0.134848780291494,0
1.33133133133133,0.0922289757482561,0
1.37137137137137,0.039574035506399,0
1.41141141141141,0.206532201960789,0
1.45145145145145,0.24110197098507,0
1.49149149149149,0.132599477846416,0
1.53153153153153,-0.0398689163666725,0
1.57157157157157,0.0428156070339693,0
1.61161161161161,0.201162477569743,0
1.65165165165165,0.128539262109479,0
1.69169169169169,0.394795781004721,1
1.73173173173173,0.257333086634359,0
1.77177177177177,0.204815957753819,0
1.81181181181181,-0.0129042238869082,0
1.85185185185185,0.180098339042582,0
1.89189189189189,0.188574888062233,0
1.93193193193193,0.121452068099959,0
1.97197197197197,-0.0194425416494938,0
2.01201201201201,-0.0471273768689785,0
2.05205205205205,0.0903151583538785,0
2.09209209209209,0.501373657777184,0
2.13213213213213,0.154794886819918,0
2.17217217217217,0.150922642854114,0
2.21221221221221,0.241920038724876,1
2.25225225225225,0.181033919969251,0
2.29229229229229,0.14573686531841,0
2.33233233233233,0.0991897991650023,0
2.37237237237237,0.242523494327997,0
2.41241241241241,0.0614953171189795,0
2.45245245245245,0.268885352657475,0
2.49249249249249,0.293267617584156,0
2.53253253253253,0.0332728657459434,0
2.57257257257257,0.234858418888705,0
2.61261261261261,0.208598762808545,1
2.65265265265265,0.166506124118922,0
2.69269269269269,0.162133943146461,0
2.73273273273273,0.185033442845152,0
2.77277277277277,0.298864655815037,1
2.81281281281281,0.13014577830559,0
2.85285285285285,0.225181087379378,0
2.89289289289289,0.321725532346532,1
2.93293293293293,0.166385769567899,0
2.97297297297297,-0.0139628479766064,0
3.01301301301301,0.265210730127059,0
3.05305305305305,0.10701609221073,0
3.09309309309309,0.233573200331245,0
3.13313313313313,0.253499696585308,0
3.17317317317317,0.215779101101544,1
3.21321321321321,0.350570056632907,0
3.25325325325325,0.253709587220534,0
3.29329329329329,0.199484065360112,0
3.33333333333333,0.260241163026769,1
3.37337337337337,0.0968329034092052,0
3.41341341341341,0.253217584142123,0
3.45345345345345,0.321165793056293,0
3.49349349349349,0.167215611683865,0
3.53353353353353,0.340616211804583,0
3.57357357357357,0.394730948926776,0
3.61361361361361,0.289525300024959,1
3.65365365365365,0.339668827373691,1
3.69369369369369,0.187906453016904,0
3.73373373373373,0.292568355642151,1
3.77377377377377,0.439031063212906,0
3.81381381381381,0.406666486473754,0
3.85385385385385,0.233307299080078,0
3.89389389389389,0.472986900403208,0
3.93393393393393,0.14122812532911,0
3.97397397397397,0.281689389175604,0
4.01401401401401,0.174821028432889,0
4.05405405405405,0.279190225187238,0
4.09409409409409,0.152375565811907,0
4.13413413413413,0.364901080427729,1
4.17417417417417,0.167434750713834,0
4.21421421421421,0.382411866765468,1
4.25425425425425,0.318853672621849,0
4.29429429429429,0.266715217612401,1
4.33433433433433,0.401767443743354,0
4.37437437437437,0.44343236950014,1
4.41441441441441,0.466807441139849,0
4.45445445445445,0.374837280246842,1
4.49449449449449,0.339829269894159,0
4.53453453453453,0.507255227621995,1
4.57457457457457,0.272650796487257,1
4.61461461461461,0.434041622047676,0
4.65465465465465,0.402434070061522,0
4.69469469469469,0.28454399999571,0
4.73473473473473,0.320777114182136,1
4.77477477477477,0.22846643247311,0
4.81481481481481,0.394190052363059,0
4.85485485485485,0.279107817209854,1
4.89489489489489,0.526766498662341,1
4.93493493493493,0.444949584692217,0
4.97497497497497,0.344378708140605,0
5.01501501501502,0.2878877733816,0
5.05505505505506,0.342285654139964,1
5.0950950950951,0.480383477940319,0
5.13513513513514,0.280496978932836,1
5.17517517517518,0.521425652943645,1
5.21521521521522,0.320902152649968,0
5.25525525525526,0.380888664355303,0
5.2952952952953,0.434002718694712,1
5.33533533533534,0.310859965223951,1
5.37537537537538,0.511602564453854,0
5.41541541541542,0.428994131713125,0
5.45545545545546,0.55853110402346,0
5.4954954954955,0.295145243248428,1
5.53553553553554,0.346653416409194,0
5.57557557557558,0.385597651195029,0
5.61561561561562,0.385401615482473,0
5.65565565565566,0.270848581859932,0
5.6956956956957,0.335931025080275,0
5.73573573573574,0.551874702418547,0
5.77577577577578,0.303958028430305,0
5.81581581581582,0.336230853804207,1
5.85585585585586,0.287637097492958,1
5.8958958958959,0.665070698498673,0
5.93593593593594,0.339018600484145,0
5.97597597597598,0.544270841393469,1
6.01601601601602,0.473312562910124,0
6.05605605605606,0.4873589817503,1
6.0960960960961,0.444325059876005,1
6.13613613613614,0.675507080952033,1
6.17617617617618,0.372100626255887,0
6.21621621621622,0.409243524575837,1
6.25625625625626,0.469546079120479,0
6.2962962962963,0.489365365101254,0
6.33633633633634,0.456650642578002,1
6.37637637637638,0.331835081330297,0
6.41641641641642,0.530729064438118,0
6.45645645645646,0.419387251466525,1
6.4964964964965,0.497727616552238,0
6.53653653653654,0.438627061263316,0
6.57657657657658,0.767994333484612,0
6.61661661661662,0.586458629858269,1
6.65665665665666,0.481025146600938,1
6.6966966966967,0.530018076477044,0
6.73673673673674,0.609036820272136,0
6.77677677677678,0.527803988770598,0
6.81681681681682,0.468711621745405,1
6.85685685685686,0.408744533307727,1
6.8968968968969,0.64758784314626,1
6.93693693693694,0.482112611447397,0
6.97697697697698,0.454160375377045,1
7.01701701701702,0.467064800377765,1
7.05705705705706,0.622002311691477,1
7.0970970970971,0.400304725434103,0
7.13713713713714,0.611729662882631,1
7.17717717717718,0.613445227427536,1
7.21721721721722,0.591563485536067,1
7.25725725725726,0.418522803542093,1
7.2972972972973,0.553043797196496,1
7.33733733733734,0.625262958253993,0
7.37737737737738,0.479891944187495,1
7.41741741741742,0.565572653170897,1
7.45745745745746,0.468464059147726,1
7.4974974974975,0.435959115065224,0
7.53753753753754,0.56116316467172,0
7.57757757757758,0.463895221529529,0
7.61761761761762,0.738728212250795,0
7.65765765765766,0.583579422585699,0
7.6976976976977,0.678637913685943,0
7.73773773773774,0.482394828603941,1
7.77777777777778,0.550226349556314,0
7.81781781781782,0.564568186511571,1
7.85785785785786,0.585492075522945,1
7.8978978978979,0.529628309583237,0
7.93793793793794,0.559581337671724,0
7.97797797797798,0.562616123371568,0
8.01801801801802,0.653171998357,1
8.05805805805806,0.606862591699906,1
8.0980980980981,0.676100692740549,1
8.13813813813814,0.580598142350781,1
8.17817817817818,0.516875526728501,1
8.21821821821822,0.626719249991474,0
8.25825825825826,0.720650912116193,1
8.2982982982983,0.714093570381145,0
8.33833833833834,0.430494465983256,1
8.37837837837838,0.536163109571996,1
8.41841841841842,0.394863736885157,0
8.45845845845846,0.727098137273626,0
8.4984984984985,0.638275685069035,1
8.53853853853854,0.603166493737842,1
8.57857857857858,0.652960800240388,1
8.61861861861862,0.665134096015804,1
8.65865865865866,0.488918651417975,0
8.6986986986987,0.692244970969534,1
8.73873873873874,0.740388256566738,1
8.77877877877878,0.691476269335101,0
8.81881881881882,0.616543820344057,0
8.85885885885886,0.644636731004149,1
8.8988988988989,0.699585384585173,1
8.93893893893894,0.56411714718159,1
8.97897897897898,0.855554619759596,1
9.01901901901902,0.803171378814081,1
9.05905905905906,0.797209780343765,0
9.0990990990991,0.626730037707448,0
9.13913913913914,0.854381793334593,1
9.17917917917918,0.757632358585146,1
9.21921921921922,0.634535877232921,1
9.25925925925926,0.824446488755648,1
9.2992992992993,0.833547910037323,1
9.33933933933934,0.633119185283264,1
9.37937937937938,0.657031415511351,1
9.41941941941942,0.655771164695945,1
9.45945945945946,1.01147651822882,1
9.4994994994995,0.806887762111896,1
9.53953953953954,0.861561145721644,0
9.57957957957958,0.635877003748644,0
9.61961961961962,0.732096872679636,1
9.65965965965966,0.69010899795784,1
9.6996996996997,0.790008114401673,1
9.73973973973974,0.848057652177219,1
9.77977977977978,0.891381504636354,1
9.81981981981982,0.700127668772988,0
9.85985985985986,0.818168517527376,0
9.8998998998999,0.832835292716374,0
9.93993993993994,0.770892484790392,0
9.97997997997998,0.782703836557138,0
10.02002002002,0.753436344803546,1
10.0600600600601,0.67417562673378,1
10.1001001001001,0.702886538980412,0
10.1401401401401,0.868182419726718,1
10.1801801801802,0.90191133214452,1
10.2202202202202,1.05751427540921,1
10.2602602602603,0.714576767319902,0
10.3003003003003,0.808459270624474,0
10.3403403403403,0.855674985588929,1
10.3803803803804,0.770969622363467,0
10.4204204204204,0.933267185559158,1
10.4604604604605,0.819594789299558,1
10.5005005005005,0.703998373966213,0
10.5405405405405,0.80987886375106,1
10.5805805805806,0.929672259445507,1
10.6206206206206,0.767996638989296,0
10.6606606606607,0.766599770630031,1
10.7007007007007,0.766069889943696,0
10.7407407407407,0.698811298234027,0
10.7807807807808,0.781333005439474,1
10.8208208208208,0.746463950912682,1
10.8608608608609,0.818647337501482,1
10.9009009009009,0.859788645200278,1
10.9409409409409,1.03708598199958,1
10.980980980981,0.785558569741141,0
11.021021021021,0.877425545880398,0
11.0610610610611,0.889761846201174,1
11.1011011011011,0.956352358801201,1
11.1411411411411,0.826406491173627,0
11.1811811811812,0.865419689681491,1
11.2212212212212,0.851332768553223,1
11.2612612612613,0.904375310853615,0
11.3013013013013,0.867308125119692,1
11.3413413413413,0.942017081741344,0
11.3813813813814,1.0142792978309,1
11.4214214214214,0.95083706779828,1
11.4614614614615,1.00692638617124,0
11.5015015015015,0.976366914620469,1
11.5415415415415,0.898595906309721,1
11.5815815815816,0.8100439599534,0
11.6216216216216,0.999694687989318,1
11.6616616616617,0.755323879802652,1
11.7017017017017,1.18100594817871,1
11.7417417417417,0.781308130697372,1
11.7817817817818,0.924367341851642,0
11.8218218218218,0.902584351324208,1
11.8618618618619,1.04611548309928,1
11.9019019019019,0.746975346412304,1
11.9419419419419,0.846481966927029,0
11.981981981982,1.01792691902101,1
12.022022022022,0.981100017078063,1
12.0620620620621,0.750929789142503,0
12.1021021021021,0.822706444008947,1
12.1421421421421,0.845045162706144,1
12.1821821821822,0.843971425516963,0
12.2222222222222,1.03202755698229,1
12.2622622622623,0.8900497909259,1
12.3023023023023,1.01973666605444,0
12.3423423423423,0.869793843627173,1
12.3823823823824,0.85446374838687,1
12.4224224224224,1.01803389263655,1
12.4624624624625,0.927310700722284,1
12.5025025025025,1.01460960137011,1
12.5425425425425,0.951981673775094,1
12.5825825825826,0.802327656503812,1
12.6226226226226,0.986481908842135,1
12.6626626626627,0.823802043088786,1
12.7027027027027,0.834502010886722,0
12.7427427427427,0.952184718152368,1
12.7827827827828,0.846189579174702,1
12.8228228228228,0.987716082502473,0
12.8628628628629,0.834256468760968,0
12.9029029029029,0.848809695191396,0
12.9429429429429,1.07782670824262,1
12.982982982983,1.02007089711266,1
13.023023023023,0.863716305499296,1
13.0630630630631,0.809419065351642,1
13.1031031031031,1.03629581250484,1
13.1431431431431,1.06313058357534,1
13.1831831831832,0.98709313698192,1
13.2232232232232,0.917492168247872,1
13.2632632632633,0.955913760753954,1
13.3033033033033,1.0292605778083,1
13.3433433433433,0.792326342395825,1
13.3833833833834,0.867459855923076,1
13.4234234234234,1.07763448796856,1
13.4634634634635,1.04409722903086,1
13.5035035035035,0.90602204762198,0
13.5435435435435,0.876127301130857,1
13.5835835835836,0.753505553489276,0
13.6236236236236,0.948100947164313,0
13.6636636636637,0.963821290155976,0
13.7037037037037,0.850998574129701,1
13.7437437437437,0.914289810568273,1
13.7837837837838,0.995600709210254,1
13.8238238238238,1.03011054669038,1
13.8638638638639,0.974759907711709,0
13.9039039039039,0.931256731534495,1
13.9439439439439,0.967173154164325,1
13.983983983984,1.11707544870137,1
14.024024024024,0.810640536036152,1
14.0640640640641,1.09333021954285,1
14.1041041041041,1.0506464379881,1
14.1441441441441,1.09060202734639,1
14.1841841841842,1.27440511228453,1
14.2242242242242,0.956216306144676,0
14.2642642642643,0.930538042746849,1
14.3043043043043,0.980648166287285,0
14.3443443443443,1.05601289590468,1
14.3843843843844,0.98561356982446,0
14.4244244244244,0.829365781846868,1
14.4644644644645,0.854912025541695,0
14.5045045045045,0.99758336790571,1
14.5445445445445,1.11616584316396,0
14.5845845845846,1.10910330091902,1
14.6246246246246,0.907031453501794,1
14.6646646646647,1.01544597672913,1
14.7047047047047,1.09710134064439,1
14.7447447447447,1.04512467480494,1
14.7847847847848,0.951403436927698,1
14.8248248248248,0.918506636639641,1
14.8648648648649,0.982653533641325,1
14.9049049049049,0.761297942829925,0
14.9449449449449,0.981880329101595,1
14.984984984985,1.08227215738332,1
15.025025025025,0.792271716977646,0
15.0650650650651,0.819010119921355,1
15.1051051051051,1.04308445359401,1
15.1451451451451,0.918006115781384,1
15.1851851851852,1.0091514266806,1
15.2252252252252,1.08396692942449,1
15.2652652652653,0.830502672450216,1
15.3053053053053,1.0017538425095,1
15.3453453453453,0.976375266901882,1
15.3853853853854,0.863899166900912,1
15.4254254254254,0.977103771743355,0
15.4654654654655,0.955549178774016,1
15.5055055055055,0.960350596325608,1
15.5455455455455,1.08253363433835,1
15.5855855855856,1.07314012192391,1
15.6256256256256,1.10616274308489,1
15.6656656656657,0.911004908312629,1
15.7057057057057,0.994810312618949,0
15.7457457457457,1.0484512101578,0
15.7857857857858,0.992658411881513,1
15.8258258258258,0.981061734615105,1
15.8658658658659,0.874635047138125,0
15.9059059059059,0.823317299378936,0
15.9459459459459,0.843962006461813,1
15.985985985986,1.1292577417202,1
16.026026026026,1.02772033987348,0
16.0660660660661,0.984002774433397,0
16.1061061061061,1.02294064017442,0
16.1461461461461,1.06679699641763,1
16.1861861861862,0.682817010904294,1
16.2262262262262,0.910226915529331,1
16.2662662662663,1.0067008319371,1
16.3063063063063,0.899957801852635,1
16.3463463463463,0.964564374903061,1
16.3863863863864,0.990807490381186,1
16.4264264264264,1.01475462389308,1
16.4664664664665,0.989534393458908,0
16.5065065065065,0.901884122673,1
16.5465465465465,0.794692442055567,1
16.5865865865866,0.878777449321256,1
16.6266266266266,0.865397384525471,0
16.6666666666667,1.04457781077024,1
16.7067067067067,1.00656969118944,1
16.7467467467467,0.903155539087225,1
16.7867867867868,0.813074949768357,1
16.8268268268268,0.927741600389156,1
16.8668668668669,0.918874967141358,1
16.9069069069069,0.910341171824455,1
16.9469469469469,0.787377052813058,0
16.986986986987,0.923890516698222,1
17.027027027027,0.923564239173853,1
17.0670670670671,0.826859342984412,1
17.1071071071071,0.977365997952084,1
17.1471471471471,0.730055662815705,0
17.1871871871872,0.741621784176825,1
17.2272272272272,0.787149354588396,1
17.2672672672673,0.72656893394703,0
17.3073073073073,0.845890708397214,1
17.3473473473473,0.898554463066271,1
17.3873873873874,0.809241316781588,1
17.4274274274274,0.962621433510544,1
17.4674674674675,0.775389289181029,1
17.5075075075075,0.672635952740479,0
17.5475475475475,0.832223138151531,0
17.5875875875876,0.676590355839718,0
17.6276276276276,0.779385002839654,0
17.6676676676677,0.739870960109778,0
17.7077077077077,0.724124764550989,1
17.7477477477477,0.782569553694512,1
17.7877877877878,0.762388534592539,0
17.8278278278278,0.778698630496071,0
17.8678678678679,0.540697862641654,1
17.9079079079079,0.663657554124258,0
17.9479479479479,0.568239759283961,0
17.987987987988,0.725172541316897,1
18.028028028028,0.537359673511398,0
18.0680680680681,0.696050019027749,1
18.1081081081081,0.6413984567142,0
18.1481481481481,0.617550267901396,0
18.1881881881882,0.496969918165711,0
18.2282282282282,0.580905001973736,0
18.2682682682683,0.67881556020723,0
18.3083083083083,0.497350300140929,1
18.3483483483483,0.686869676706266,0
18.3883883883884,0.660986860977667,1
18.4284284284284,0.641905080296737,0
18.4684684684685,0.674259039017882,0
18.5085085085085,0.626596406164479,0
18.5485485485485,0.645573897758971,0
18.5885885885886,0.559012223594437,0
18.6286286286286,0.51914412101969,1
18.6686686686687,0.607156511028952,1
18.7087087087087,0.429670727629317,0
18.7487487487487,0.482336092697482,1
18.7887887887888,0.289245676074312,1
18.8288288288288,0.631573748871602,1
18.8688688688689,0.578148297091401,1
18.9089089089089,0.507611158282665,1
18.9489489489489,0.643196756292113,1
18.988988988989,0.483945485979084,1
19.029029029029,0.503524949995239,0
19.0690690690691,0.510726135291935,1
19.1091091091091,0.348680791171441,0
19.1491491491491,0.433619633527694,0
19.1891891891892,0.67921155082757,1
19.2292292292292,0.491379470749505,0
19.2692692692693,0.446822922426922,0
19.3093093093093,0.551483505025793,0
19.3493493493493,0.439688458295935,1
19.3893893893894,0.385312639111987,0
19.4294294294294,0.697399208238716,0
19.4694694694695,0.398955723617131,0
19.5095095095095,0.224721793435515,0
19.5495495495495,0.460940291811742,0
19.5895895895896,0.332837365690395,0
19.6296296296296,0.495999716381239,1
19.6696696696697,0.368111071919891,0
19.7097097097097,0.445985515307196,0
19.7497497497497,0.388722098525614,0
19.7897897897898,0.396814332839016,1
19.8298298298298,0.535378805262136,1
19.8698698698699,0.300585933508327,0
19.9099099099099,0.214217838099552,0
19.9499499499499,0.277482500182836,0
